洬,5633117,心冬一開 入先篤,sowk⁴,sokʷ⁴
諑,5633118,知江二開 入竹角,træwk⁴,ʈækʷ⁴
諒,5633119,來陽三開 去力讓,ljang³,ljaŋ³
洭,5633120,溪陽三合 平去王,khjwang¹,kʰjwaŋ¹
洮,5633121,以宵三開 平餘昭,yew¹,jew¹
諓,5633122,從仙三開 上慈演,dzjen²,d͡zjen²
洱,5633124,日之三開 上而止,nyi²,ɲi²
諕,5633126,曉庚二合 入虎伯,xwæk⁴,xwæk⁴
洲,5633127,章尤三開 平職流,tsyuw¹,t͡ɕuw¹
論,5633129,來諄三合 平力迍,lwin¹,lwin¹
洳,5633130,日魚三開 平人諸,nyo¹,ɲo¹
諗,5633132,書侵三開 上式任,syim²,ɕim²
洴,5633134,並青四開 平薄經,beng¹,beŋ¹
䛩,5633135,影模一開 上安古,ʔu²,ʔu²
洵,5633137,心諄三合 平相倫,swin¹,swin¹
䛪,5633138,溪東三開 去去仲,khjuwng³,kʰjuŋʷ³
洶,5633140,曉鍾三開 平許容,xjowng¹,xjoŋʷ¹
䛬,5633141,定豪一開 平徒刀,daw¹,daw¹
洸,5633143,見唐一合 平古黃,kwang¹,kwaŋ¹
䛭,5633144,曉庚二開 去許更,xæng³,xæŋ³
洹,5633146,云元三合 平雨元,hjwon¹,ɣjwon¹
䛮,5633147,群尤三開 上其九,gjuw²,gjuw²
洺,5633148,明清三開 平武并,mjieng¹,mjieŋ¹
䛳,5633149,影嚴三開 去於劔,ʔjæm³,ʔjæm³
活,5633151,見桓一合 入古活,kwat⁴,kwat⁴
𧨹,5633152,來鍾三開 入力玉,ljowk⁴,ljokʷ⁴
洼,5633154,見齊四合 平古攜,kwej¹,kwej¹
諛,5633156,以虞三合 平羊朱,yu¹,ju¹
洽,5633157,匣咸二開 入侯夾,hɛp⁴,ɣɛp⁴
諜,5633159,定添四開 入徒協,dep⁴,dep⁴
派,5633160,滂佳二開 去匹卦,phɛɨ³,pʰɛɨ³
諝,5633162,心魚三開 平相居,sjo¹,sjo¹
洿,5633163,影模一開 平哀都,ʔu¹,ʔu¹
諞,5633165,並仙三開 平房連,bjen¹,bjen¹
流,5633166,來尤三開 平力求,ljuw¹,ljuw¹
諟,5633168,常支三開 上承紙,dzye²,d͡ʑe²
㳗,5633169,初佳二開 去楚懈,tshrɛɨ³,ʈ͡ʂʰɛɨ³
諠,5633171,曉元三合 平況袁,xjwon¹,xjwon¹
㳘,5633172,昌東三開 平昌終,tshyuwng¹,t͡ɕʰuŋʷ¹
諡,5633174,船脂三開 去神至,zyij³,ʑij³
㳛,5633175,以虞三合 平羊朱,yu¹,ju¹
諢,5633177,疑魂一合 去五困,ngwon³,ŋwon³
𣳤,5633178,知咸二開 去陟陷,trɛm³,ʈɛm³
諣,5633180,曉佳二合 去呼卦,xwɛɨ³,xwɛɨ³
𣳦,5633181,娘肴二開 平女交,nræw¹,ɳæw¹
諤,5633183,疑唐一開 入五各,ngak⁴,ŋak⁴
𣳩,5633184,精脂三開 平即夷,tsij¹,t͡sij¹
諥,5633186,知鍾三開 去竹用,trjowng³,ʈjoŋʷ³
𣳪,5633187,生之三開 去踈吏,sri³,ʂi³
諦,5633189,端齊四開 去都計,tej³,tej³
洍,5633190,以之三開 平與之,yi¹,ji¹
諧,5633192,匣皆二開 平戸皆,hɛj¹,ɣɛj¹
浖,5633193,來仙三合 入力輟,ljwet⁴,ljwet⁴
諫,5633195,見刪二開 去古晏,kæn³,kæn³
浘,5633196,明微三合 上無匪,mjwɨj²,mjwɨj²
諭,5633198,以虞三合 去羊戍,yu³,ju³
諮,5633201,精脂三開 平即夷,tsij¹,t͡sij¹
浚,5633202,心諄三合 去私閏,swin³,swin³
諯,5633204,章仙三合 平職緣,tsywen¹,t͡ɕwen¹
浛,5633205,匣覃一開 去胡紺,hom³,ɣom³
諰,5633207,生佳二開 平山佳,srɛɨ¹,ʂɛɨ¹
浜,5633208,幫耕二開 平布耕,pɛng¹,pɛŋ¹
諱,5633210,曉微三合 去許貴,xjwɨj³,xjwɨj³
浝,5633211,明江二開 平莫江,mæwng¹,mæŋʷ¹
諲,5633213,影眞三開 平於眞,ʔin¹,ʔin¹
浞,5633214,崇江二開 入士角,dzræwk⁴,ɖ͡ʐækʷ⁴
諳,5633216,影覃一開 平烏含,ʔom¹,ʔom¹
浟,5633217,以尤三開 平以周,yuw¹,juw¹
諴,5633219,匣咸二開 平胡讒,hɛm¹,ɣɛm¹
浡,5633220,並魂一合 入蒲没,bwot⁴,bwot⁴
諵,5633221,娘咸二開 平女咸,nrɛm¹,ɳɛm¹
浢,5633223,定侯一開 去田候,duw³,duw³
諶,5633225,常侵三開 平氏任,dzyim¹,d͡ʑim¹
浣,5633226,匣桓一合 上胡管,hwan²,ɣwan²
諷,5633228,幫東三開 去方鳳,pjuwng³,pjuŋʷ³
浤,5633229,匣耕二合 平戸萌,hwɛng¹,ɣwɛŋ¹
諸,5633231,章魚三開 平章魚,tsyo¹,t͡ɕo¹
浥,5633232,影侵三開 入於汲-重鈕,ʔip⁴,ʔip⁴
諹,5633234,以陽三開 平與章,yang¹,jaŋ¹
浦,5633235,滂模一開 上滂古,phu²,pʰu²
諺,5633237,疑仙三開 去魚變-重鈕,ngjen³,ŋjen³
浧,5633238,以清三開 上以整,yieng²,jieŋ²
諻,5633240,曉庚二合 平虎橫,xwæng¹,xwæŋ¹
浨,5633241,來覃一開 上盧感,lom²,lom²
諼,5633243,曉元三合 平況袁,xjwon¹,xjwon¹
浩,5633244,匣豪一開 上胡老,haw²,ɣaw²
諽,5633246,溪耕二開 入楷革,khɛk⁴,kʰɛk⁴
浪,5633247,來唐一開 平魯當,lang¹,laŋ¹
諾,5633249,泥唐一開 入奴各,nak⁴,nak⁴
浭,5633250,見庚二開 平古行,kæng¹,kæŋ¹
諿,5633252,清侵三開 入七入,tship⁴,t͡sʰip⁴
浮,5633253,並尤三開 平縛謀,bjuw¹,bjuw¹
謀,5633255,明尤三開 平莫浮,mjuw¹,mjuw¹
浯,5633256,疑模一開 平五乎,ngu¹,ŋu¹
謁,5633258,影元三開 入於歇,ʔjot⁴,ʔjot⁴
浰,5633259,來先四開 去郎甸,len³,len³
謂,5633261,云微三合 去于貴,hjwɨj³,ɣjwɨj³
浴,5633262,以鍾三開 入余蜀,yowk⁴,jokʷ⁴
䛹,5633264,清先四開 去倉甸,tshen³,t͡sʰen³
浵,5633265,定冬一開 平徒冬,downg¹,doŋʷ¹
䛻,5633267,以尤三開 上與久,yuw²,juw²
海,5633268,曉咍一開 上呼改,xoj²,xoj²
䛽,5633270,莊咸二開 入側洽,tsrɛp⁴,ʈ͡ʂɛp⁴
浸,5633271,清侵三開 平七林,tshim¹,t͡sʰim¹
𧩦,5633273,見蒸三開 入紀力,kik⁴,kik⁴
浹,5633274,精添四開 入子協,tsep⁴,t͡sep⁴
𧩧,5633276,定唐一開 入徒落,dak⁴,dak⁴
浺,5633277,徹東三開 平敕中,trhjuwng¹,ʈʰjuŋʷ¹
𧩪,5633279,清東一開 去千弄,tshuwng³,t͡sʰuŋʷ³
浻,5633280,影庚二合 上烏猛,ʔwæng²,ʔwæŋ²
𧩮,5633282,心蕭四開 上先鳥,sew²,sew²
浼,5633283,明灰一合 上武罪,mwoj²,mwoj²
𧩶,5633285,溪麻二開 去枯駕,khæ³,kʰæ³
浽,5633286,心脂三合 平息遺,swij¹,swij¹
𧩼,5633288,知之三開 上陟里,tri²,ʈi²
浾,5633289,莊麻二開 平側加,tsræ¹,ʈ͡ʂæ¹
謄,5633291,定登一開 平徒登,dong¹,doŋ¹
浿,5633292,滂泰一開 去普蓋,phaj³,pʰaj³
謅,5633294,初尤三開 平楚鳩,tshrjuw¹,ʈ͡ʂʰjuw¹
涀,5633295,曉齊四開 上胡禮,xej²,xej²
謇,5633297,見仙三開 上九輦-重鈕,kjen²,kjen²
涂,5633298,澄魚三開 平直魚,drjo¹,ɖjo¹
謈,5633300,並江二開 入蒲角,bæwk⁴,bækʷ⁴
涃,5633301,溪魂一合 去苦悶,khwon³,kʰwon³
謉,5633303,端灰一合 上都罪,twoj²,twoj²
涅,5633304,泥先四開 入奴結,net⁴,net⁴
謋,5633306,曉庚二合 入虎伯,xwæk⁴,xwæk⁴
涇,5633307,見青四開 平古靈,keng¹,keŋ¹
謌,5633309,見歌一開 平古俄,ka¹,ka¹
消,5633310,心宵三開 平相邀,sjew¹,sjew¹
謍,5633312,曉庚二合 平虎橫,xwæng¹,xwæŋ¹
涉,5633313,常鹽三開 入時攝,dzyep⁴,d͡ʑep⁴
謎,5633315,明齊四開 去莫計,mej³,mej³
涊,5633316,日眞三開 上而軫,nyin²,ɲin²
謏,5633318,心蕭四開 上先鳥,sew²,sew²
涌,5633319,以鍾三開 上余隴,yowng²,joŋʷ²
謐,5633321,明眞三開 入彌畢,mit⁴,mit⁴
涍,5633322,曉肴二開 平許交,xæw¹,xæw¹
謑,5633324,曉齊四開 上胡禮,xej²,xej²
涎,5633325,邪仙三開 平夕連,zjen¹,zjen¹
謓,5633328,昌眞三開 平昌眞,tshyin¹,t͡ɕʰin¹
涏,5633329,定青四開 上徒鼎,deng²,deŋ²
謔,5633331,曉陽三開 入虚約,xjak⁴,xjak⁴
涐,5633332,疑歌一開 平五何,nga¹,ŋa¹
謕,5633334,心支三開 平息移,sje¹,sje¹
涑,5633335,心侯一開 平速侯,suw¹,suw¹
謖,5633337,生東三開 入所六,srjuwk⁴,ʂjukʷ⁴
涒,5633338,透魂一合 平他昆,thwon¹,tʰwon¹
謗,5633340,幫唐一開 去補曠,pang³,paŋ³
涓,5633341,見先四合 平古玄,kwen¹,kwen¹
謘,5633343,澄脂三開 平直尼-重鈕,drij¹,ɖij¹
涔,5633344,崇侵三開 平鋤針-重鈕,dzrim¹,ɖ͡ʐim¹
謙,5633346,溪添四開 平苦兼,khem¹,kʰem¹
涕,5633347,透齊四開 上他禮,thej²,tʰej²
謚,5633349,船脂三開 去神至,zyij³,ʑij³
涖,5633350,來脂三開 去力至,lij³,lij³
講,5633352,見江二開 上古項,kæwng²,kæŋʷ²
涗,5633353,書祭三合 去舒芮,sywej³,ɕwej³
謜,5633355,疑元三合 平愚袁,ngjwon¹,ŋjwon¹
涘,5633356,俟之三開 上牀史,zri²,ʐi²
謝,5633358,邪麻三開 去辝夜,zjæ³,zjæ³
㳥,5633359,來東一開 去盧貢,luwng³,luŋʷ³
謞,5633361,曉江二開 入許角,xæwk⁴,xækʷ⁴
㳦,5633362,匣皆二開 去胡介,hɛj³,ɣɛj³
謟,5633364,透豪一開 平土刀,thaw¹,tʰaw¹
㳧,5633365,昌鹽三開 入叱涉,tshyep⁴,t͡ɕʰep⁴
謠,5633367,以宵三開 平餘昭,yew¹,jew¹
㳨,5633368,精桓一合 入姊末,tswat⁴,t͡swat⁴
䛾,5633370,心模一開 去桑故,su³,su³
㳬,5633371,邪仙三合 平似宣,zjwen¹,zjwen¹
𧪘,5633373,初佳二開 去楚懈,tshrɛɨ³,ʈ͡ʂʰɛɨ³
𣴞,5633374,並魂一合 去蒲悶,bwon³,bwon³
𧪜,5633376,心模一開 去桑故,su³,su³
𣴵,5633377,曉灰一合 去荒内,xwoj³,xwoj³
𧪞,5633379,心諄三合 入辛聿,swit⁴,swit⁴
涪,5633380,並尤三開 平縛謀,bjuw¹,bjuw¹
𧪠,5633382,從眞三開 入秦悉,dzit⁴,d͡zit⁴
涫,5633383,見桓一合 平古丸,kwan¹,kwan¹
𧪡,5633385,昌脂三開 平處脂,tshyij¹,t͡ɕʰij¹
涬,5633386,匣青四開 上胡頂,heng²,ɣeŋ²
𧪦,5633388,透談一開 入吐盍,thap⁴,tʰap⁴
涮,5633389,生刪二合 去生患,srwæn³,ʂwæn³
𧪨,5633391,明麻二開 去莫駕,mæ³,mæ³
涯,5633392,疑支三開 平魚羈-重鈕,ngje¹,ŋje¹
𧪮,5633394,曉麻二合 平呼瓜,xwæ¹,xwæ¹
液,5633395,以清三開 入羊益,yek⁴,jek⁴
謣,5633397,云虞三合 平羽俱,hju¹,ɣju¹
涳,5633398,溪東一開 平苦紅,khuwng¹,kʰuŋʷ¹
謦,5633400,溪青四開 上去挺,kheng²,kʰeŋ²
涴,5633401,影戈一合 去烏臥,ʔwa³,ʔwa³
謧,5633403,來支三開 平呂支,lje¹,lje¹
涵,5633404,匣覃一開 平胡男,hom¹,ɣom¹
謨,5633406,明模一開 平莫胡,mu¹,mu¹
涶,5633407,透戈一合 平土禾,thwa¹,tʰwa¹
謫,5633409,知耕二開 入陟革,trɛk⁴,ʈɛk⁴
涷,5633410,端東一開 平德紅,tuwng¹,tuŋʷ¹
謬,5633412,明幽三開 去靡幼,mjiw³,mjiw³
涸,5633413,匣唐一開 入下各,hak⁴,ɣak⁴
謮,5633415,莊耕二開 入側革,tsrɛk⁴,ʈ͡ʂɛk⁴
涹,5633416,影戈一合 平烏禾,ʔwa¹,ʔwa¹
謯,5633418,精麻三開 平子邪,tsjæ¹,t͡sjæ¹
涺,5633419,見魚三開 平九魚,kjo¹,kjo¹
謱,5633420,來侯一開 平落侯,luw¹,luw¹
涻,5633422,書麻三開 去始夜,syæ³,ɕæ³
謲,5633424,清覃一開 去七紺,tshom³,t͡sʰom³
涼,5633425,來陽三開 平呂章,ljang¹,ljaŋ¹
謳,5633427,影侯一開 平烏侯,ʔuw¹,ʔuw¹
涾,5633428,定覃一開 入徒合,dop⁴,dop⁴
涿,5633430,知江二開 入竹角,træwk⁴,ʈækʷ⁴
謴,5633431,見魂一合 去古困,kwon³,kwon³
淀,5633433,定先四開 去堂練,den³,den³
謵,5633435,昌鹽三開 入叱涉,tshyep⁴,t͡ɕʰep⁴
淁,5633436,清鹽三開 入七接,tshjep⁴,t͡sʰjep⁴
謶,5633438,章陽三開 入之若,tsyak⁴,t͡ɕak⁴
淂,5633439,端登一開 入多則,tok⁴,tok⁴
淃,5633441,群仙三合 去渠卷-重鈕,gjwen³,gjwen³
謷,5633442,疑肴二開 平五交,ngæw¹,ŋæw¹
淅,5633444,心青四開 入先擊,sek⁴,sek⁴
謹,5633446,見欣三開 上居隱,kjɨn²,kjɨn²
淆,5633447,匣肴二開 平胡茅,hæw¹,ɣæw¹
謺,5633449,章鹽三開 入之涉,tsyep⁴,t͡ɕep⁴
淇,5633450,群之三開 平渠之,gi¹,gi¹
淈,5633452,見魂一合 入古忽,kwot⁴,kwot⁴
謻,5633453,以支三開 平弋支,ye¹,je¹
淊,5633455,影咸二開 平乙咸,ʔɛm¹,ʔɛm¹
謼,5633457,曉模一開 平荒烏,xu¹,xu¹
淋,5633458,來侵三開 平力尋,lim¹,lim¹
謾,5633460,明桓一合 平母官,mwan¹,mwan¹
淑,5633461,常東三開 入殊六,dzyuwk⁴,d͡ʑukʷ⁴
淒,5633463,清齊四開 平七稽,tshej¹,t͡sʰej¹
䜃,5633464,端灰一合 平都回,twoj¹,twoj¹
淓,5633466,滂陽三合 平敷方,phjwang¹,pʰjwaŋ¹
䜅,5633468,以脂三合 平以追,ywij¹,jwij¹
淔,5633469,徹蒸三開 入恥力,trhik⁴,ʈʰik⁴
䜆,5633471,章鹽三開 入之涉,tsyep⁴,t͡ɕep⁴
淕,5633472,來東三開 入力竹,ljuwk⁴,ljukʷ⁴
淖,5633474,娘肴二開 去奴敎,nræw³,ɳæw³
䜈,5633475,初肴二開 平楚交,tshræw¹,ʈ͡ʂʰæw¹
淙,5633477,從冬一開 平藏宗,dzowng¹,d͡zoŋʷ¹
䜉,5633479,初臻三開 入初栗,tshrit⁴,ʈ͡ʂʰit⁴
淚,5633480,來脂三合 去力遂,lwij³,lwij³
𧫒,5633482,曉麻二開 去呼訝,xæ³,xæ³
淛,5633483,章祭三開 去征例,tsyej³,t͡ɕej³
淜,5633485,並蒸三開 平扶冰,bing¹,biŋ¹
𧫗,5633486,初麻二開 去楚嫁,tshræ³,ʈ͡ʂʰæ³
淝,5633488,並微三合 平符非,bjwɨj¹,bjwɨj¹
𧫚,5633490,定齊四開 去特計,dej³,dej³
𧫝,5633493,生麻二合 上沙瓦,srwæ²,ʂwæ²
淟,5633494,透先四開 上他典,then²,tʰen²
淠,5633496,滂脂三開 去匹備-重鈕,phij³,pʰij³
𧫞,5633497,來侯一開 去盧候,luw³,luw³
淡,5633499,定談一開 平徒甘,dam¹,dam¹
𧫢,5633501,明陽三合 去巫放,mjwang³,mjwaŋ³
淢,5633502,云蒸三合 入雨逼,hjwik⁴,ɣjwik⁴
𧫣,5633504,心東一開 入桑谷,suwk⁴,sukʷ⁴
淤,5633505,影魚三開 平央居,ʔjo¹,ʔjo¹
淦,5633507,見覃一開 平古南,kom¹,kom¹
𧫦,5633508,影齊四開 平烏奚,ʔej¹,ʔej¹
淧,5633510,明眞三開 入彌畢,mit⁴,mit⁴
譀,5633512,匣談一開 去下瞰,ham³,ɣam³
淨,5633513,從清三開 去疾政,dzjieng³,d͡zjieŋ³
嘩,5633515,曉麻二合 平呼瓜,xwæ¹,xwæ¹
淩,5633516,來蒸三開 平力膺,ling¹,liŋ¹
淪,5633518,來諄三合 平力迍,lwin¹,lwin¹
譄,5633519,精登一開 平作滕,tsong¹,t͡soŋ¹
淫,5633521,以侵三開 平餘針,yim¹,jim¹
譆,5633523,曉之三開 平許其,xi¹,xi¹
淬,5633524,清灰一合 去七内,tshwoj³,t͡sʰwoj³
譈,5633526,定灰一合 去徒對,dwoj³,dwoj³
淭,5633527,群魚三開 平強魚,gjo¹,gjo¹
淮,5633529,匣皆二合 平戸乖,hwɛj¹,ɣwɛj¹
證,5633530,章蒸三開 去諸應,tsying³,t͡ɕiŋ³
淯,5633532,以東三開 入余六,yuwk⁴,jukʷ⁴
譊,5633534,娘肴二開 平女交,nræw¹,ɳæw¹
淰,5633535,書侵三開 上式任,syim²,ɕim²
譌,5633537,疑戈一合 平五禾,ngwa¹,ŋwa¹
深,5633538,書侵三開 平式針,syim¹,ɕim¹
譎,5633541,見先四合 入古穴,kwet⁴,kwet⁴
淳,5633543,常諄三合 平常倫,dzywin¹,d͡ʑwin¹
譏,5633545,見微三開 平居依,kjɨj¹,kjɨj¹
淴,5633546,影魂一合 入烏没,ʔwot⁴,ʔwot⁴
譐,5633548,精魂一合 上兹損,tswon²,t͡swon²
淵,5633549,影先四合 平烏玄,ʔwen¹,ʔwen¹
淶,5633551,來咍一開 平洛哀,loj¹,loj¹
譑,5633552,見宵三開 上居夭-重鈕,kjew²,kjew²
混,5633554,匣魂一合 上胡本,hwon²,ɣwon²
譒,5633555,幫戈一合 去補過,pwa³,pwa³
淹,5633557,影鹽三開 平央炎-重鈕,ʔjem¹,ʔjem¹
譓,5633559,匣齊四合 去胡桂,hwej³,ɣwej³
淺,5633560,精先四開 平則前,tsen¹,t͡sen¹
添,5633562,透添四開 平他兼,them¹,tʰem¹
譔,5633563,清仙三合 平此緣,tshjwen¹,t͡sʰjwen¹
淼,5633565,明宵三開 上亡沼,mjew²,mjew²
譕,5633567,明虞三合 平武夫,mju¹,mju¹
清,5633568,清清三開 平七情,tshjieng¹,t͡sʰjieŋ¹
譖,5633570,莊侵三開 去莊蔭-重鈕,tsrim³,ʈ͡ʂim³
淥,5633571,來東一開 入盧谷,luwk⁴,lukʷ⁴
渒,5633573,幫支三開 平府移,pje¹,pje¹
識,5633574,章之三開 去職吏,tsyi³,t͡ɕi³
渚,5633576,章魚三開 上章与,tsyo²,t͡ɕo²
譙,5633578,從宵三開 平昨焦,dzjew¹,d͡zjew¹
湴,5633579,並銜二開 去蒲鑑,bæm³,bæm³
㳶,5633581,泥侯一開 上乃后,nuw²,nuw²
譚,5633582,定覃一開 平徒含,dom¹,dom¹
㳹,5633584,影唐一合 上烏晃,ʔwang²,ʔwaŋ²
譜,5633586,幫模一開 上博古,pu²,pu²
䜋,5633589,匣灰一合 上胡罪,hwoj²,ɣwoj²
㴂,5633590,透談一開 平他酣,tham¹,tʰam¹
䜌,5633592,來桓一合 平落官,lwan¹,lwan¹
𣵹,5633594,澄清三開 上丈井,drjieng²,ɖjieŋ²
䜏,5633596,透戈一合 平土禾,thwa¹,tʰwa¹
𣵻,5633598,定歌一開 上徒可,da²,da²
䜐,5633599,曉支三合 平許規,xjwe¹,xjwe¹
𣵼,5633601,見寒一開 去古案,kan³,kan³
䜑,5633602,影模一開 去烏路,ʔu³,ʔu³
𣶏,5633603,精鹽三開 入即葉,tsjep⁴,t͡sjep⁴
𧬁,5633604,匣豪一開 去胡倒,haw³,ɣaw³
渃,5633606,日麻三開 去人夜,nyæ³,ɲæ³
𧬅,5633607,知麻二開 平陟加,træ¹,ʈæ¹
渙,5633609,曉泰一合 去呼會,xwaj³,xwaj³
𧬇,5633610,影齊四開 去於計,ʔej³,ʔej³
減,5633611,匣咸二開 上下斬,hɛm²,ɣɛm²
𧬈,5633613,曉侵三開 入許及-重鈕,xip⁴,xip⁴
渜,5633615,泥桓一合 上乃管,nwan²,nwan²
𧬊,5633617,心齊四開 平先稽,sej¹,sej¹
渝,5633618,以虞三合 平羊朱,yu¹,ju¹
𧬌,5633620,疑咸二開 平五咸,ngɛm¹,ŋɛm¹
渟,5633621,定青四開 平特丁,deng¹,deŋ¹
渠,5633623,群魚三開 平強魚,gjo¹,gjo¹
譍,5633624,影蒸三開 去於證,ʔing³,ʔiŋ³
渡,5633626,定模一開 去徒故,du³,du³
譝,5633628,船蒸三開 平食陵,zying¹,ʑiŋ¹
渢,5633629,並東三開 平房戎,bjuwng¹,bjuŋʷ¹
譞,5633631,曉仙三合 平許緣,xjwen¹,xjwen¹
渣,5633632,莊麻二開 平側加,tsræ¹,ʈ͡ʂæ¹
渤,5633634,並魂一合 入蒲没,bwot⁴,bwot⁴
譟,5633635,心豪一開 去蘇到,saw³,saw³
渥,5633637,影江二開 入於角,ʔæwk⁴,ʔækʷ⁴
譠,5633639,透寒一開 平他干,than¹,tʰan¹
渦,5633641,見戈一合 平古禾,kwa¹,kwa¹
譡,5633642,端唐一開 去丁浪,tang³,taŋ³
渧,5633644,端齊四開 去都計,tej³,tej³
譢,5633645,心脂三合 去雖遂,swij³,swij³
渨,5633647,影灰一合 平烏恢,ʔwoj¹,ʔwoj¹
譣,5633648,清鹽三開 平七廉,tshjem¹,t͡sʰjem¹
渫,5633649,心仙三開 入私列,sjet⁴,sjet⁴
譥,5633651,見蕭四開 去古弔,kew³,kew³
測,5633652,初蒸三開 入初力,tshrik⁴,ʈ͡ʂʰik⁴
警,5633654,見庚三開 上居影,kjæng²,kjæŋ²
渭,5633655,云微三合 去于貴,hjwɨj³,ɣjwɨj³
港,5633657,見江二開 上古項,kæwng²,kæŋʷ²
譧,5633658,澄咸二開 去佇陷,drɛm³,ɖɛm³
渰,5633660,影鹽三開 上衣儉-重鈕,ʔjem²,ʔjem²
譩,5633662,影之三開 平於其,ʔi¹,ʔi¹
渱,5633663,匣東一開 平戸公,huwng¹,ɣuŋʷ¹
譫,5633665,定談一開 入徒盍,dap⁴,dap⁴
渲,5633666,心仙三合 去息眷,sjwen³,sjwen³
譬,5633668,滂支三開 去匹賜,phje³,pʰje³
渳,5633670,明支三開 上綿婢,mje²,mje²
渴,5633671,溪寒一開 入苦曷,khat⁴,kʰat⁴
譭,5633673,曉支三合 上許委-重鈕,xjwe²,xjwe²
譮,5633675,曉皆二開 去許介,xɛj³,xɛj³
渶,5633676,影庚三開 平於驚,ʔjæng¹,ʔjæŋ¹
譯,5633678,以清三開 入羊益,yek⁴,jek⁴
渷,5633679,以仙三合 上以轉,ywen²,jwen²
議,5633681,疑支三開 去宜寄-重鈕,ngje³,ŋje³
游,5633683,以尤三開 平以周,yuw¹,juw¹
渹,5633686,曉耕二合 平呼宏,xwɛng¹,xwɛŋ¹
渺,5633688,明宵三開 上亡沼,mjew²,mjew²
䜒,5633689,影豪一開 去烏到,ʔaw³,ʔaw³
渻,5633691,生庚三開 上所景,srjæng²,ʂjæŋ²
渼,5633692,明脂三開 上無鄙-重鈕,mij²,mij²
渽,5633694,精咍一開 平祖才,tsoj¹,t͡soj¹
渾,5633696,匣魂一合 平戸昆,hwon¹,ɣwon¹
䜕,5633697,曉皆二開 去許介,xɛj³,xɛj³
渿,5633699,泥泰一開 去奴帶,naj³,naj³
𧬨,5633700,曉泰一合 去呼會,xwaj³,xwaj³
𧬪,5633702,見魂一合 去古困,kwon³,kwon³
湀,5633703,溪齊四合 平苦圭,khwej¹,kʰwej¹
𧬭,5633705,見佳二合 平古娃,kwɛɨ¹,kwɛɨ¹
湁,5633706,徹侵三開 入丑入-重鈕,trhip⁴,ʈʰip⁴
湂,5633708,疑唐一開 入五各,ngak⁴,ŋak⁴
𧬮,5633709,徹麻二開 去丑亞,trhæ³,ʈʰæ³
湃,5633711,滂皆二開 去普拜,phɛj³,pʰɛj³
𧬰,5633712,曉陽三開 去許亮,xjang³,xjaŋ³
湄,5633714,明脂三開 平武悲-重鈕,mij¹,mij¹
譳,5633715,泥侯一開 去奴豆,nuw³,nuw³
譴,5633717,溪仙三開 去去戰,khjen³,kʰjen³
湅,5633718,來先四開 去郎甸,len³,len³
湆,5633720,溪侵三開 入去急-重鈕,khip⁴,kʰip⁴
譶,5633721,澄侵三開 入直立-重鈕,drip⁴,ɖip⁴
湉,5633723,定添四開 平徒兼,dem¹,dem¹
護,5633724,匣模一開 去胡誤,hu³,ɣu³
湊,5633726,清侯一開 去倉奏,tshuw³,t͡sʰuw³
譸,5633727,知尤三開 平張流,trjuw¹,ʈjuw¹
湋,5633729,云微三合 平雨非,hjwɨj¹,ɣjwɨj¹
譺,5633730,疑之三開 上魚紀,ngi²,ŋi²
湌,5633732,清寒一開 平七安,tshan¹,t͡sʰan¹
譻,5633733,影耕二開 平烏莖,ʔɛng¹,ʔɛŋ¹
譽,5633735,以魚三開 平以諸,yo¹,jo¹
湍,5633736,透桓一合 平他端,thwan¹,tʰwan¹
湎,5633738,明仙三開 上彌兖,mjen²,mjen²
䜙,5633739,疑覃一開 平五含,ngom¹,ŋom¹
湐,5633741,幫庚二開 入博陌,pæk⁴,pæk⁴
䜚,5633742,定覃一開 入徒合,dop⁴,dop⁴
䜜,5633744,以支三合 去以睡,ywe³,jwe³
湑,5633745,心魚三開 平相居,sjo¹,sjo¹
湒,5633747,精侵三開 入子入,tsip⁴,t͡sip⁴
𧭈,5633748,娘耕二開 平女耕,nrɛng¹,ɳɛŋ¹
湓,5633750,並魂一合 平蒲奔,bwon¹,bwon¹
讀,5633751,定東一開 入徒谷,duwk⁴,dukʷ⁴
讁,5633753,知耕二開 入陟革,trɛk⁴,ʈɛk⁴
湔,5633754,從先四開 平昨先,dzen¹,d͡zen¹
湕,5633756,見元三開 上居偃,kjon²,kjon²
讂,5633757,曉先四合 去許縣,xwen³,xwen³
湖,5633759,匣模一開 平戸吳,hu¹,ɣu¹
讃,5633760,精寒一開 去則旰,tsan³,t͡san³
湘,5633762,心陽三開 平息良,sjang¹,sjaŋ¹
讄,5633763,來脂三合 上力軌,lwij²,lwij²
湛,5633765,澄侵三開 平直深-重鈕,drim¹,ɖim¹
𧭣,5633766,見庚二合 入古伯,kwæk⁴,kwæk⁴
湜,5633768,常蒸三開 入常職,dzyik⁴,d͡ʑik⁴
𧭤,5633769,幫肴二開 去北敎,pæw³,pæw³
湝,5633771,見皆二開 平古諧,kɛj¹,kɛj¹
𧭥,5633772,來唐一開 入盧各,lak⁴,lak⁴
讇,5633774,徹鹽三開 上丑琰-重鈕,trhjem²,ʈʰjem²
湞,5633775,澄耕二開 平宅耕,drɛng¹,ɖɛŋ¹
湟,5633777,匣唐一合 平胡光,hwang¹,ɣwaŋ¹
變,5633778,幫仙三開 去彼眷-重鈕,pjen³,pjen³
湠,5633780,透寒一開 去他旦,than³,tʰan³
